$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
58071,boss_Marnoks,3,마왕 제스티가 제대로 역할을 못한다고 생각한 길티네는 최근 다수의 마군주들을 추가로 파견하여 성과를 바라고 있습니다. 마르녹스는 그렇게 최근 투입된 대표적인 마군주입니다.,1,boss_marnoks,28,,,마군주 마르녹스,1,0,3,9,6,23,19,6,0
58072,PagAmpullar,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 페이그 앰퓰러는 이런 저런 잔심부름을 하다가 상급 페이그가 자리를 비우면 그 자투리 시간에 다른 종족을 고문합니다.,0,mon_pagampullar,76,,,페이그 앰퓰러,1,5,1,24,16,56,48,16,0
58073,PagWheeler,4,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다.,0,mon_pagwheeler,82,,,페이그 윌러,1,5,1,26,17,60,52,17,0
58074,PagSawyer,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 소여의 소원은 다른 소여가 나타나기 전에 혼자서 희생자 하나를 모두 원하는 크기로 절단하는 일입니다. 이 일은 동료 소여들이 곧 모여들기 때문에 이루어지기 어렵습니다.,0,mon_pagsawyer,78,,,페이그 소여,1,5,0,24,16,58,49,16,0
58075,PagNanny,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 내니는 희생자를 납치하는 일을 주로 맡습니다.,0,mon_pagnanny,81,,,페이그 내니,1,5,1,25,17,60,51,17,0
58076,PagNurse,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 페이그 널스의 태도는 이런 것입니다. '일단 살려놓아야 괴롭힐 것 아닌가?',0,mon_pagnurse,84,,,페이그 널스,1,5,1,26,17,62,53,17,0
58077,PagEmitter,1,"페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 이미터가 장비에 뭘 넣고 다닐지는 신만이 아니, 마신도 모르는 일입니다.",0,mon_pagemitter,85,,,페이그 이미터,1,5,1,27,18,62,54,18,0
58078,PagDoper,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 도퍼에게 걸리면 뭔가를 받아마실 입이 있다는 사실이 원망스러울 겁니다.,7,mon_pagdoper,86,,,페이그 도퍼,1,5,1,27,18,63,54,18,0
58079,charog,1,마계 개구리의 변형 몬스터입니다. 현재는 그 원형을 알아보기 어려울 만큼 심하게 변형된 몬스터입니다.,0,mon_charog,80,,,차로그,1,5,1,25,17,59,51,17,0
58080,charcoal_walker,1,정말 마족들이 이 몬스터를 무시하고 땔감 삼아 희생시키는 경우가 있는지는 아직 모릅니다.,0,mon_charcoal_walker,77,,,차콜워커,1,5,0,24,16,57,49,16,0
58081,FD_Flamme_priest,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다. 플라메는 각자의 개성과 취향이 강하고 독특하기 때문에 들고 있는 무기나 치장한 색상 등은 아무런 의미가 없습니다. 이 점은 색상과 직군이 고정된 다른 마족과는 확연한 차이입니다. 즉 오늘의 노란 플라메 궁수는 내일은 초록 플라메 메이지로 나타날 수 있습니다.,2,mon_fd_flamme_priest,92,,,플라메,1,5,1,29,19,67,58,19,0
58082,FD_Flamme_archer,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다. 플라메는 각자의 개성과 취향이 강하고 독특하기 때문에 들고 있는 무기나 치장한 색상 등은 아무런 의미가 없습니다. 이 점은 색상과 직군이 고정된 다른 마족과는 확연한 차이입니다. 즉 오늘의 노란 플라메 궁수는 내일은 초록 플라메 메이지로 나타날 수 있습니다.,2,mon_fd_flamme_archer,93,,,플라메 궁수,1,5,1,29,19,68,58,19,0
58083,FD_Flamme_mage,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다. 플라메는 각자의 개성과 취향이 강하고 독특하기 때문에 들고 있는 무기나 치장한 색상 등은 아무런 의미가 없습니다. 이 점은 색상과 직군이 고정된 다른 마족과는 확연한 차이입니다. 즉 오늘의 노란 플라메 궁수는 내일은 초록 플라메 메이지로 나타날 수 있습니다.,0,mon_fd_flamme_mage,97,,,플라메 마법사,1,5,1,30,20,71,61,20,0
58084,FD_Flamil,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종들이 그들의 창조자신 제스티의 명령을 받아 곳곳에 투입되었습니다.,0,mon_fd_flamil,96,,,플라밀,1,5,1,30,20,70,60,20,0
58085,FD_Flamag,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다,0,mon_fd_flamag,98,,,플라마그,1,5,1,30,20,72,61,20,0
58086,FD_Flak,1,이 족속은 제스티가 수백 년 전에 길티네로부터 계시 추적의 임무를 받았을 때부터 결성하기 시작하였습니다. 신수의 날 이후 그간 만들어진 플라메와 그 아종이 그들의 창조자인 제스티의 명령을 받아 곳곳에 투입되었습니다.,0,mon_fd_flak,94,,,플락,1,5,1,29,19,69,59,19,0
58087,boss_Zawra,1,"마군주 자우라는 전투광이며 대개의 전투광이 그러하듯 강자에게만 고개를 숙입니다. 다만 그에게는 특이한 성격이 있는데 강자라도 투사형의 마족이 아니라면 무시한다는 점입니다. 예를 들어 마왕 바이가는 기분 나쁘다는 이유만으로 다른 마왕의 부하를 처치하지 않기 때문에 바이가가 자신보다 강자라도 무시하는 태도를 보입니다. 예외가 있다면 마신 길티네 정도이며, 그외에는 마왕급이라도 마찬가지입니다. ",0,boss_zawra,103,,,자우라,1,0,3,32,21,75,64,21,0
58088,Sec_Onion_Red,1,그리 강한 몬스터는 아니지만 섣불리 공격했다간 눈에서 눈물을 쏟게 될겁니다. 나이가 들면 붉어지는 경향이 있습니다.,2,mon_onion_red,14,,,붉은 케파,5,5,0,11,5,5,5,9,0
58089,Sec_Chupacabra_Blue,3,초목재앙 이후 수가 늘어나면서 인간과 영역을 다투는 경향이 커졌습니다.,1,mon_chupacabra_blue,4,,,츄파카브라,0,5,0,3,5,1,1,5,0
58090,Sec_chupaluka,3,마족이 츄파카브라를 이용해 만들어 낸 몬스터로 추측되고 있습니다.,0,mon_chupaluka,5,,,츄파루카,0,5,1,4,6,2,2,6,0
58091,Sec_arburn_pokubu,3,"다른 주의사항도 많지만, 돌진에 찔리지 마십시오.",5,mon_sec_arburn_pokubu,11,,,포쿠본,0,5,2,6,9,3,3,9,0
58092,Sec_goblin_archer_blue,3,부베궁수는 투사무기에 특화된 모습을 보입니다. 혹자는 이런 점을 들어 부베의 직군이 명확히 짜져있다고 주장합니다.,1,mon_sec_goblin_archer_blue,21,,,푸른 부베 궁수,0,5,1,10,15,5,5,15,0
58093,Sec_Weaver,1,위버가 돌로 된 실을 잣는다는 소문이 있습니다.,1,mon_weaver,5,,,위버,2,5,1,4,7,2,3,4,0
58094,Sec_Yekubite,1,예쿱은 마계에서 악명를 떨친 존재이며 많은 분신을 낳아 세상에 퍼뜨렸습니다. 에큐바이트는 그런 분신들에게 붙여진 이름입니다.,4,mon_yekubite,19,,,에큐바이트,2,5,1,9,16,4,7,9,0
58095,Sec_varv,3,작지만 본래보다 커진 바브는 끝없이 생명체의 살을 노립니다.,7,mon_varv,25,,,바브,2,5,0,12,21,6,9,12,0
58096,Sec_Bat,3,미르티스가 정찰을 위해 세계 곳곳에 퍼뜨린 박쥐는 이제 본체와 상관없이 증식하며 위협이 되고 있습니다.,0,mon_bat,21,,,박쥐,1,5,0,7,5,18,15,5,0
58097,Sec_banshee_purple,2,여러 이유로 마계에 발들 디딘 사람들의 영혼이 이제 악령이 되어 세상에 나타났습니다. 마계에서 많은 공을 세운 개체가 보통 이런 색입니다.,0,mon_sec_banshee_purple,26,,,검은 밴시,1,5,1,9,6,21,18,6,0
58098,Sec_bubbe_mage_priest,1,부베 주술사는 주술 능력이 없지는 않지만 주로 그림이나 문신 따위를 그려주는 심리적인 방법으로 다른 부베들을 고무시킵니다. ,2,mon_bubbe_mage_priest,27,,,부베 주술사,0,5,1,12,19,6,6,19,0
58099,Sec_Grummer,1,그루머가 뿜어내는 연기는 매우 독성이 강하고 오래가니 주의를 요합니다,7,mon_grummer,36,,,그루머,2,5,1,16,28,8,12,16,0
58100,Loktanun,3,록타눈은 변이전부터 날지 못하는 새였습니다.,7,mon_loktanun,32,,,록타눈,0,5,1,14,22,7,7,22,0
58101,Rajapearlite_purple,1,라자펄의 유체에 해당합니다. 검은 색인 것은 성장 과정의 어느 시점에서 유령과 접촉한 탓입니다.,4,mon_rajapearlite_purple,68,,,검은 라자펄라이트,0,5,1,29,43,14,14,43,0
58102,slime_dark_green,2,슬라임은 최종 형태는 비슷해도 원형이 되는 물질의 차이에 따라 다양한 종류가 생깁니다.,0,mon_slime_dark_green,74,,,초록 슬라임,4,5,1,51,23,23,27,31,0
58103,humming_bud_purple,1,날카로운 침에 쏘이면 한동안 통증이 지속되니 주의하세요. ,7,mon_humming_bud_purple,56,,,갈색 허밍버드,5,5,1,36,18,18,18,30,0
58104,slime_dark_blue,2,슬라임은 최종 형태는 비슷해도 원형이 되는 물질의 차이에 따라 다양한 종류가 생깁니다. 특히 이 색깔의 슬라임은 강한 마법 물질을 흡수한 사례입니다.,0,mon_slime_dark_blue,69,,,푸른 슬라임,4,5,1,48,22,22,25,29,0
58105,Sec_merog_wizzard,3,메로그의 변종입니다. 메로그들의 차이는 단순한 변이 과정의 차이에서 기인한 것으로 추측됩니다. ,4,mon_merog_wizzard,66,,,메로그 주술사,0,5,1,28,42,14,14,42,0
58106,Sec_merog_wogu,3,"본능적으로 공격하지만, 지능에 못지 않은 능력을 보여주는 파충류 변이 몬스터입니다.",7,mon_merog_wogu,67,,,메로그 독침술사,0,5,1,28,43,14,14,43,0
58107,Sec_Gravegolem,4,본래는 좋은 의도로 만들어졌으나 지금은 악한 기운에 영향을 받아 움직이는 골렘입니다.,1,mon_gravegolem,106,,"[{""Map"": 2551, ""Population"": 30, ""TimeRespawn"": 0.0}]",묘지골렘,4,5,1,72,33,33,38,44,0
58108,Sec_colitile,1,이들은 작은 동물이나 곤충을 먹이로 삼습니다. 그럼에도 자신보다 큰 동물에게도 적의를 드러내곤 하기 때문에 마주치는 사람은 조심해야 합니다.,5,mon_colitile,77,,,콜리타일,1,5,0,24,16,57,49,16,0
58109,Pagclamper,4,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 클램퍼는 희생자를 운반하거나 마지막으로 죽이는 등 다양한 일을 합니다.,0,mon_pagclamper,79,,,페이그 클램퍼,1,5,1,25,16,58,50,16,0
58110,Paggnat,3,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 페이그 냇은 희생자의 영혼을 붙잡아 만듭니다. 따라서 페이그족 가운데 가장 지위가 낮습니다.,5,mon_paggnat,83,,,페이그 냇,1,5,0,26,17,61,52,17,0
58111,Sec_escape_wendigo,1,웬디고는 사람을 습격해 먹이로 삼는 포악한 습성을 지닌 몬스터입니다. 웬디고 탈주범은 잡은 먹이를 독차지 하기 위해 무리를 이탈한 개체라고 추측됩니다.,0,mon_escape_wendigo,24,,,웬디고 탈주범,1,5,1,8,5,20,17,5,0
58112,Sec_Spector_gh_purple,2,마족의 영향을 받은 유령은 이처럼 생김새가 달리지는 일이 많습니다.,0,mon_spector_gh_purple,75,,,검은 어패리션,1,5,1,24,16,56,48,16,0
58113,Sec_maggot_green,1,"어떤 사람들은 이들이 신수의 날에 미미한 영향을 받았다고 생각하지만, 원래는 눈에 잘 보이지 않을 정도로 작은 것이 크게 성장한 것입니다.",0,mon_maggot_green,72,,,초록 마고트,0,5,0,30,46,15,15,46,0
58114,Sec_Stoulet_green,3,마족치고는 강자를 존경하는 특징이 있습니다. 약자에겐 잔혹하고 강자에겐 더 적극적으로 공격하니 결국 별 차이는 없습니다. 이들을 부하로 쓰는 상급 마족이 쉽게 죽지 말라고 보호색 삼아 이런 빛깔을 부여한다는 말도 있습니다.,0,mon_stoulet_green,76,,,초록 스타울리트,1,5,1,24,16,56,48,16,0
58115,Sec_Whip_vine_Ra,1,식물학자들은 처음에는 움직이는 라플라스가 발견되면 트리피드란 이름을 붙이려고 했으나 그 명칭은 다른 몬스터에게 부여되었습니다.,7,mon_whip_vine_ra,52,,,라플라워,5,5,0,34,17,17,17,28,0
58116,Sec_zombiegirl2_chpel,4,데드본이 마족의 영향을 크게 받거나 고위 마족의 인정을 받아 로델린으로 변한다고 합니다.,0,mon_zombiegirl2_chpel,62,,,로델린,1,5,1,20,13,46,40,13,0
58117,FD_InfroRocktor_red,4,거북과 광물이 변이결합한 몬스터의 작은 종류입니다. 모여있어도 동족간의 유대없이 독자적으로 활동합니다.,2,mon_infrorocktor_red,113,,,붉은 인프로 락터,4,5,1,76,35,35,41,47,0
58118,FD_pyran,3,파이란은 잿더미에 묻힌 파충류의 알이 변형부화되어 발생합니다.,2,mon_pyran,114,,,파이란,1,5,1,35,23,83,71,23,0
58119,FD_Fire_Dragon,3,오래 전에 하급 마족으로 편입된 동물로 마계에는 이들이 수를 셀 수 없을 정도로 많고 종류도 다양하다고 합니다.,2,mon_fire_dragon,115,,,드레이크,0,5,1,48,72,24,24,72,0
58120,FD_tower_of_firepuppet,1,"탑의 마법사들이 이용하던 마법피조물이지만, 현재는 마족의 영향으로 인간에게 적대적으로 변했습니다.",0,mon_tower_of_firepuppet,116,,,주술 인형,4,5,0,78,36,36,42,48,0
58121,FD_blindlem,4,인간이 다듬다 버린 석재에서 자란 식물이 신수의 날로 인해 변형된 몬스터입니다.,1,mon_blindlem,117,,,블라인들렘,4,5,1,79,36,36,42,48,0
58122,FD_tower_of_firepuppet_black,1,"탑의 마법사들이 이용하던 마법피조물이지만, 현재는 마족의 영향으로 인간에게 적대적으로 변했습니다.",0,mon_tower_of_firepuppet_black,118,,,검은 주술 인형,4,5,0,79,36,36,43,49,0
58123,FD_Chromadog,4,이전에는 화산 근처에서나 서식하던 몬스터였습니다.,2,mon_chromadog,119,,,크로마독,0,5,1,49,74,24,24,74,0
58124,FD_Fire_Dragon_purple,3,이들은 원래 우리 세상의 동물이었으나 마계로 편입된 후 우리 세계에서는 희귀한 생물이었으나 근래 숫자가 늘어났습니다. 유령 계통의 영향을 받은 개체는 이처럼 까맣게 되기도 합니다.,0,mon_fire_dragon_purple,120,,,검은 드레이크,0,5,1,50,75,25,25,75,0
58125,Sec_Leaf_diving_purple,1,잎방개의 속은 비어있지 않습니다.,0,mon_leaf_diving_purple,73,,,카타콤 잎방개,2,5,0,31,54,15,23,31,0
58126,Sec_ticen,1,"티켄이 들고다니는 창으로 보아 다른 종류의 티켄이 존재할 수도 있다는 가정은 결국 현실로 드러났으며, 생각보다 다양한 티켄들이 발생하여 무리를 짓고 사화성을 획득하기 직전까지 나아가고 있습니다.",0,mon_ticen,107,,"[{""Map"": 2551, ""Population"": 30, ""TimeRespawn"": 0.0}]",티켄,0,5,1,44,67,22,22,67,0
58127,Sec_tucen,4,투켄의 꼬리끝은 광물질이라고 합니다.,7,mon_tucen,108,,"[{""Map"": 2551, ""Population"": 30, ""TimeRespawn"": 0.0}]",투켄,2,5,0,45,79,22,33,45,0
58128,Sec_chupacabra_desert,3,츄파카브라는 다양한 종류가 곳곳에 동시다발적으로 출몰하여 인명과 작물을 해치고 있습니다. 특히 사막 츄파카브라는 환경을 가리지 않기에 더 위협적입니다. ,1,mon_chupacabra_desert,103,,"[{""Map"": 2541, ""Population"": 40, ""TimeRespawn"": 0.0}]",사막 츄파카브라,0,5,0,43,64,21,21,64,0
58129,Sec_Sauga,4,평범한 골렘과 다른 점은 이들이 일정한 법칙을 따른다는 점입니다. 비록 지금 시대의 인간들이 그 법칙을 파악하지 못해도 말입니다.,1,mon_sauga_s,105,,"[{""Map"": 2541, ""Population"": 45, ""TimeRespawn"": 0.0}]",사우가,4,5,1,71,33,33,38,44,0
58130,Sec_hogma_sorcerer,3,호그마중에 경험을 통해 능력을 지닌 자가 있습니다. 다만 주술사도 호그마의 본능에서 자유롭진 않습니다.,2,mon_hogma_sorcerer,109,,"[{""Map"": 2551, ""Population"": 30, ""TimeRespawn"": 0.0}]",호그마 주술사,0,5,1,45,68,22,22,68,0
58131,Sec_Beetle,4,베카라베는 다른 동물에 비하면 원형 그대로 몬스터화했습니다. 물론 공격성은 예외입니다.,7,mon_beetle,113,,"[{""Map"": 1541, ""Population"": 65, ""TimeRespawn"": 0.0}]",베카라베,2,5,1,47,82,23,35,47,0
58132,Sec_dandel_orange,1,단델의 솜털이 각질화한 것보다 무서운 것은 늘어난 활동력과 공격성입니다. 그나마 이 색상의 단델은 탈피를 하는 동안에는 위험하지 않습니다.,5,mon_dandel_orange,114,,"[{""Map"": 1541, ""Population"": 60, ""TimeRespawn"": 0.0}]",주황 단델,5,5,0,71,35,35,35,59,0
58133,Sec_Kepari_mage,1,케파와는 관련이 없습니다. 이들은 마족 동물 즉 마수에 속합니다. 지능이 조금 높다 하더라도 말입니다.,2,mon_kepari_mage,115,,"[{""Map"": 1541, ""Population"": 45, ""TimeRespawn"": 0.0}]",케파리 주술사,1,5,1,36,24,84,72,24,0
58134,Sec_Popolion_Orange,3,누군가에 의하면 포포리온의 고음은 유리병도 깨뜨릴 수 있다고 합니다. 이런 색의 포포리온은 일종의 백혈병을 앓고 있는 개체입니다. 다만 이들에게는 인간의 그것만큼 위험한 질병은 아닙니다. ,5,mon_popolion_orange,85,,,주황 포포리온,0,5,0,36,54,18,18,54,0
58135,Sec_Spion_mage,1,스피온은 일반적으로 잘 훈련시키면 주인을 따릅니다. 문제는 그 주인이란 대개 마족이란 점입니다. 그리고 결과적으로 스피온 메이지는 따르는 주인에게 더 강한 힘을 받은 경우입니다.,1,mon_spion_mage,86,,,스피온 메이지,5,5,1,54,27,27,27,45,0
58136,Sec_Templeslave_mage,1,마계의 하층민인 이들은 끝없는 노역 가운데서도 신분 상승에 대한 열망만은 강렬합니다.,0,mon_templeslave_mage,87,,,템플슬레이브 메이지,1,5,1,27,18,64,55,18,0
58137,Sec_TreeAmbulo,3,트리암불로는 마계에 기원한 몬스터로 선입견과 달리 생물이나 사물이 변형된 몬스터가 아닙니다. 그럼에도 불구하고 마족들은 이들을 자기 세계의 화분 식물이라고 생각하긴 합니다.,1,mon_treeambulo,88,,,트리암불로,5,5,0,55,27,27,27,46,0
58138,Sec_Tama,4,타마 역시 어떤 식물의 포자에서 기원한 몬스터입니다. 지금 형태에서 다르게 성장하는지는 확실치 않습니다.,1,mon_tama,89,,,타마,4,5,0,61,28,28,32,37,0
58139,Sec_stub_tree,3,벌목이 줄었어도 그루터기에서 기인한 이 몬스터는 계속 생깁니다. 수목형 몬스터의 잔재에서 생성이 목격됩니다.,1,mon_stub_tree,90,,,몽당 나무,5,5,0,57,28,28,28,47,0
58140,Sec_Lizardman,3,외양과 이름에서 그 연원을 쉽게 알 수 있는 야수 몬스터입니다. 다만 우리 세계가 아니라 마계가 기원입니다.,5,mon_lizardman,110,,"[{""Map"": 1531, ""Population"": 50, ""TimeRespawn"": 0.0}]",리자드맨,1,5,1,34,23,80,69,23,0
58141,Sec_InfroBurk,4,인프로 버크가 어떤 몬스터의 소형인지 확실하지 않습니다. 확실한 점은 사납다는 것입니다.,2,mon_infroburk,111,,"[{""Map"": 1531, ""Population"": 35, ""TimeRespawn"": 0.0}]",인프로 버크,4,5,1,75,34,34,40,46,0
58142,Sec_operor,3,"오페러는 비교적 원형을 유지하고 있는 몬스터지만, 그 공격성과 사나움은 심해졌습니다.",7,mon_operor,112,,"[{""Map"": 1531, ""Population"": 45, ""TimeRespawn"": 0.0}]",오페러,2,5,0,46,81,23,35,46,0
58143,Sec_Hallowventor,1,그들 머리 부분의 깊은 공허를 직시하지 마십시오.,0,mon_hallowventor,82,,,할로우벤터,1,5,2,26,17,60,52,17,0
58144,Sec_ellomago,3,험상궂은 인상만큼이나 성질이 더럽습니다.,5,mon_ellomago,83,,,엘로마고,5,5,1,52,26,26,26,44,0
58145,Sec_hook,2,큰 몬스터에게 갈고리를 사용하여 붙는 방법으로 마계로부터 넘어온 후 많은 변화를 한 몬스터입니다.,1,mon_hook,84,,,누덕 갈고리,1,5,1,26,17,62,53,17,0
58146,Sec_Shredded,1,쉬레디드는 마족이 강력한 원혼으로 몬스터를 만들 때 떨어져 나온 부산물에서 기원한 몬스터입니다. ,0,mon_shredded,88,,,쉬레디드,1,5,1,27,18,65,55,18,0
58147,Sec_New_desmodus,3,일설에는 마족들이 전령으로 이용한다고도 합니다.,0,mon_new_desmodus,90,,,데스모두스,1,5,0,28,19,66,57,19,0
58148,FD_Yognome_Sec,4,지하의 정령이 변형되거나 타락한 존재가 아닌가 추측됩니다.,5,mon_yognome,39,,,요노움,4,5,1,28,13,13,15,17,0
58149,FD_Corylus,4,산호가 변이되어 동식물과 광물의 특징이 공존하는 몬스터입니다.,0,mon_corylus,40,,,코릴러스,4,5,1,29,13,13,15,18,0
58150,FD_Pawndel,3,폰드의 자매로 자신의 몸보다 큰 낫을 들고다닙니다. 만들어진 장소와 재료에 따라 구별되는 이름이 붙기도 합니다.,0,mon_pawndel,46,,,폰델,1,5,1,15,10,35,30,10,0
58151,FD_pawnd,3,마족의 군대를 구성하는 기본이 되는 병사입니다.,0,mon_pawnd,41,,,폰드,1,5,1,13,9,32,27,9,0
58152,FD_Glizardon,3,마족들은 글리자돈을 발견한 후 재빨리 길들여 자신들의 수하로 삼았습니다. 마족이 지배하지 않는 글리자돈 역시 인간에게는 위험합니다. ,0,mon_glizardon,42,,,글리자돈,0,5,2,18,28,9,9,28,0
58153,Sec_Zibu_Maize,1,마이즈의 열매는 먹음직스러워 보입니다. 물론 먹으면 중독됩니다. 심지어 이 색상의 마이즈는 진균 합병증까지 선사합니다.,7,mon_zibu_maize,87,,,검은 마이즈,5,5,1,55,27,27,27,46,0
58154,boss_Abomination_Q1,3,처음에는 마법제조의 실수나 부작용으로만 창조되었으나 이후 일부 악의적인 마법사나 마족이 고의적으로 탄생시키기도 했습니다.,0,boss_abomination,73,,,어보미네이션,1,0,3,23,15,54,46,15,0
58155,boss_ShadowGaoler_Q3,1,섀도게일러는 본시 정령 가운데 하나였으나 신수의 날을 즈음하여 마족의 힘을 받아들였습니다.,0,boss_shadowgaoler,77,,,섀도게일러,1,0,3,24,16,57,49,16,0
58156,boss_FerretMarauder_Q1,3,페릿머로더는 페릿족속의 이동하는 먹이창고이자 병기고입니다. 페릿은 평시에는 이곳에 신선한 먹이를 모아 넣고 오래된 먹이를 분베받습니다. 한편 전투가 일어나면 공격의 중심점이 됩니다.  ,1,boss_ferretmarauder,95,,,페릿머로더,0,0,3,40,60,20,20,60,0
58157,Pagshearer,3,"페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 쉬어러는 페이그족 가운데 중요한 직군이며, 보통 이들에 의해 최초의 집도(?)가 이루어집니다.",0,mon_pagshearer,1,,,페이그 쉬어러,1,5,1,1,1,4,3,1,0
58158,Sec_wolf_statue_mage,1,기원은 왕릉의 시설물이지만 현재는 모든 생명체를 공격하는 오작동 상태입니다.,0,mon_wolf_statue,102,,,비카라스 메이지,1,5,1,32,21,74,64,21,0
58159,PagNurse_summon,1,페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 페이그 널스의 태도는 이런 것입니다. '일단 살려놓아야 괴롭힐 것 아닌가?',0,mon_pagnurse,1,,,페이그 널스,1,5,1,1,1,4,3,1,0
58160,PagEmitter_summon,1,"페이그족은 고위 마족에 속합니다. 이들의 잔혹함은 같은 마족들도 두려움을 느낍니다. 강하다기 보다는 마왕 카르타스의 비호를 받았기에 다른 마족들을 괴롭히는 일만 하던 페이그들은 다른 마족들의 청원을 받아들인 길티네에 의해 마계를 떠나 우리 세상에 나타나기 시작했습니다. 이미터가 장비에 뭘 넣고 다닐지는 신만이 아니, 마신도 모르는 일입니다.",0,mon_pagemitter,1,,,페이그 이미터,1,5,1,1,1,4,3,1,0
58161,GDB_boss_Prisoncutter,4,잔인함이 일상으로 이루어지는 곳에서는 그에 맞는 마족이 활동하기 마련입니다. 이들은 마족 세계에서도 고문과 살육을 즐기는 자였습니다.,0,boss_prisoncutter,280,,,칼날 암살자 프리즌커터,1,0,3,85,57,199,171,57,0
