$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
203026,Cryomancer28,* [冰槍]的技能係數每特性等級增加1.25%{nl},{nl}{b}[冰槍：強化] 達成特性65級{b},ability_wizard_cryomancer28,False,30,,[20202],[秘術] 冰槍：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer12""}}",
203027,Cryomancer29,* [冰爆術]的技能係數每特性等級增加1.25%{nl},{nl}{b}[冰爆術：強化] 達成特性65級{b},ability_wizard_cryomancer29,False,30,,[20204],[秘術] 冰爆術：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer13""}}",
203028,Cryomancer30,* [滾動雪球]的技能係數每特性等級增加1.25%{nl},{nl}{b}[滾動雪球：強化] 達成特性65級{b},ability_wizard_cryomancer30,False,30,,[20207],[秘術] 滾動雪球：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer20""}}",
203029,Cryomancer31,* [冰柱]的技能係數每特性等級增加1.25%{nl},{nl}{b}[冰柱：強化] 達成特性65級{b},ability_wizard_cryomancer31,False,30,,[20208],[秘術] 冰柱：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer23""}}",
203030,Cryomancer32,* 移除除了冰柱之外的寒冰法師技能的[結冰]效果{nl}* 對敵人賦予如同該技能的結冰持續時間的[寒氣] Debuff{nl}* 以寒冰法師技能攻擊帶[寒氣] Debuff的敵人時最終傷害增加100%{nl},{nl}{b}寒冰法師職業達成45級{b},ability_wizard_cryomancer32,True,1,[2003],,[秘術] 寒冰法師：薄冰,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2003"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_3""}}",
204004,Psychokino12,* [靈能壓力]的技能系數每特性等級增加{nl}    0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}靈能壓力1級以上{b},ability_wizard_psychokino12,False,100,,[20301],靈能壓力：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_PsychicPressure""}}",
204007,Psychokino13,* [磁力]的技能系數每特性等級增加{nl}    0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}磁力1級以上{b},ability_wizard_psychokino13,False,100,,[20305],磁力：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_MagneticForce""}}",
204010,Psychokino3,* 技能[重力磁場]使用中每特性等級迴避增加50{nl},{nl}{b}角色1級以上{b},ability_wizard_psychokino3,True,5,,[20307],重力磁場：迴避,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204011,Psychokino4,* 被技能[[磁力]攻擊的敵人每特性等級{nl}    有5%機率陷入1.5秒[昏厥]{nl}* SP消耗增加30%{nl},{nl}{b}角色1級以上{b},ability_wizard_psychokino4,True,5,,[20305],磁力：昏厥,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204015,Psychokino8,* [重力磁場]的技能系數每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}重力磁場5級以上{b},ability_wizard_psychokino8,False,100,,[20307],重力磁場：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_GravityPole""}}",
204017,Psychokino10,* 使用技能[靈能壓力]的期間內，承受自敵人的傷害減少10%{nl}* SP消耗增加20%{nl},{nl}{b}角色1級以上{b},ability_wizard_psychokino10,True,1,,[20301],靈能壓力：集中,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204018,Psychokino20,* 每當敵人受到[重力磁場]攻擊時，陷入持續3秒的[緩速]Debuff。* SP消耗增加20%{nl},{nl}{b}角色1級以上{b},ability_wizard_psychokino24,True,1,,[20307],重力磁場：緩速,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204019,Psychokino21,* [強力重力]的技能系數每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}強力重力5級以上{b},ability_wizard_psychokino21,False,100,,[20308],強力重力：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_HeavyGravity""}}",
204020,Psychokino22,* 技能[強力重力]範圍內的敵人移動速度{nl}    每一特性等級各減少 2。{nl}* 大型、Boss怪未套用效果{nl}* SP消耗增加 10%{nl},{nl}{b}角色1級以上{b},ability_wizard_psychokino22,True,5,,[20308],強力重力：移動速度減少,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204022,Psychokino24,* 技能[瞬間移動]的過度打擊增加1{nl},{nl}{b}瞬間移動 1級以上{b},ability_wizard_psychokino25,True,1,,[20008],念力法師：瞬間移動,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_Teleportation""}}",
204023,Psychokino25,* 如強力重力與浮空疊加，合成的魔法陣會讓自己與敵人無法移動，{nl}    在魔法陣結束時，會讓敵人高高浮向空中再落下。{nl},{nl}{b}念力法師職業達成45級{b},ability_wizard_psychokino26,True,1,,"[20308, 20306]",[秘術] 強力重力：歪曲的重力,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2004"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_4""}}",
204024,Psychokino26,* [靈能壓力]的技能係數每特性等級增加1.25%{nl},{nl}{b}[靈能壓力：強化] 達成特性65級{b},ability_wizard_psychokino27,False,30,,[20301],[秘術] 靈能壓力：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino12""}}",
204025,Psychokino27,* [磁力]的技能係數每特性等級增加1.25%{nl},{nl}{b}[磁力：強化] 達成特性65級{b},ability_wizard_psychokino28,False,30,,[20305],[秘術] 磁力：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino13""}}",
204026,Psychokino28,* [重力磁場]的技能係數每特性等級增加1.25%{nl},{nl}{b}[重力磁場：強化] 達成特性65級{b},ability_wizard_psychokino29,False,30,,[20307],[秘術] 重力磁場：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino8""}}",
204027,Psychokino29,* [強力重力]的技能係數每特性等級增加1.25%{nl},{nl}{b}[強力重力：強化] 達成特性65級{b},ability_wizard_psychokino30,False,30,,[20308],[秘術] 強力重力：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino21""}}",
204028,Psychokino30,使用時可以獲得[重力磁場：旋轉]秘術。{nl} - 習得條件：念力法師職業達到45級{nl} - 習得時需要特性費用：36000點{nl} - 秘術說明{nl}* 可轉換方向{nl}* 持續時間和打擊間隔減半{nl}* 不會拖拉敵人{nl},{nl}{b}念力法師職業達成45級{b},ability_wizard_psychokino31,True,1,,[20307],[秘術] 重力磁場：旋轉,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2004"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_4""}}",
205001,Linker1,* 技能[物理鏈結]活性化期間增加等同[特性等級] * 5%的物理防禦力{nl}* SP消耗增加 10%{nl},{nl}{b}角色150級以上{b},ability_wizard_linker1,True,3,,[50702],物理鏈結：防禦,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""150"", ""UnlockArgStr"": """"}}",
205015,Linker16,* 被施展[觸電]的敵人物理防禦力減少 10%{nl}* SP消耗增加 25%{nl},{nl}{b}角色350級以上{b},ability_scout_linker1,True,1,,[50708],觸電：物理壓力,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}",
205017,Linker18,* [觸電]的技能系數隨特性等級增加，每級增加0.5%{nl} * 達成最高等級大師時，額外增加10%{nl},{nl}{b}觸電1級以上{b},ability_scout_linker3,False,100,,[50708],觸電：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_ElectricShock""}}",
205018,Linker19,* [聯合懲罰]技能變更為將一個對象和自己連結的技能。{nl}* 被連結的對象在受到施展者的攻擊時，所受傷害增加 5%，施展者會以 50%機率恢復等同施加傷害量的1.5% HP{nl}*持續時間 15秒{nl}* 冷卻時間增加 30秒{nl},{nl}{b}鎖鏈法師職業45級以上{b},ability_scout_linker19,True,1,,[50703],[秘術] 聯合懲罰：愛之鎖鏈,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5009"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_9""}}",
205019,Linker20,* [觸電]的技能係數每特性等級增加1.25%{nl},{nl}{b}[觸電：強化] 達成特性65級{b},ability_scout_linker20,False,30,,[50708],[秘術] 觸電：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Linker18""}}",
205020,Linker21,* 原先效果消失{nl}* 在前方設置地雷{nl}* 地雷維持15秒{nl}* 踩到地雷的敵人會和周圍我軍們一起被聚集到踩下的位置，施展絞首鏈Debuff{nl}* Boss怪和固定型怪不會被拉引{nl},{nl}{b}鎖鏈法師職業45級以上{b},ability_wizard_linker21,True,1,,[50704],[秘術] 絞首鏈：魔印,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5009"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_9""}}",
205021,Linker22,* [聯合懲罰]的總傷害量每特性等級增加 0.5%{nl} * 為最高等級大師時，額外增加10%{nl},{nl}{b}聯合懲罰 1級以上{b},ability_scout_linker25,False,100,,[50703],聯合懲罰：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_JointPenalty""}}",
205022,Linker23,* [絞首鏈]的技能係數每特性等級增加 0.5%{nl} * 為最高等級大師時，額外增加10%{nl},{nl}{b}絞首鏈 1級以上{b},ability_scout_linker28,False,100,,[50704],絞首鏈：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_HangmansKnot""}}",
205023,Linker24,* [絞首鏈]的技能係數每特性等級增加 1.25%{nl},{nl}{b}[絞首鏈：強化] 達到特性 65級{b},ability_scout_linker29,False,30,,[50704],[秘術] 絞首鏈：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Linker23""}}",
206003,Thaumaturge15,* [大腦強化]Rooting機會增加效果每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}大腦強化1級以上{b},ability_wizard_thaumaturge14,False,100,,[50604],大腦強化：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_SwellBrain""}}",
206005,Thaumaturge2,* 被施予技能[體積縮小]的對象，每特性等級減少1%物理、魔法攻擊力{nl}* 對角色和BOSS怪物也套用攻擊力減少的效果(不會改變身體大小){nl}* SP消耗增加20%{nl},{nl}{b}角色100級以上{b},ability_wizard_thaumaturge2,True,3,,[50601],體積縮小：削弱,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}}",
206007,Thaumaturge4,* 因技能[體積縮小]尺寸變更時，每特性等級造成物理攻擊力的20%程度的傷害{nl}* SP消耗增加 30%{nl},{nl}{b}角色300級以上{b},ability_wizard_thaumaturge4,True,3,,[50601],體積縮小：傷害增加,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",
206016,Thaumaturge19,* [膨脹之手]的攻擊力效果每特性等級增加0.5%{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}膨脹之手1級以上{b},ability_scout_thaumaturge1,False,100,,[50606],膨脹之手：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_SwellHands""}}",
206017,Thaumaturge20,* [大腦強化]的道具掉落機會增加效果會消失，自己與組隊員的力量與敏捷每特性等級增加10。{nl},{nl}{b}奇術師職業達成45級{b},ability_scout_thaumaturge20,True,5,,[50604],[秘術] 大腦強化：物理,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5007"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_7""}}",
206018,Thaumaturge21,* [大腦強化]的道具掉落機會增加效果會消失，自己與組隊員的智力和精神每特性等級增加10。{nl},{nl}{b}奇術師職業達成45級{b},ability_scout_thaumaturge21,True,5,,[50604],[秘術] 大腦強化：魔法,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5007"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_7""}}",
206021,Thaumaturge24,* [變幻術]的技能係數每特性等級增加 0.5%{nl} * 為最高等級大師時，額外增加10%{nl},{nl}{b}變幻術 1級以上{b},ability_scout_thaumaturge32,False,100,,[50607],變幻術：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_Transmute""}}",
206022,Thaumaturge25,* [變幻術]的技能係數每特性等級增加 1.25%{nl},{nl}{b}[變幻術：強化] 達到特性 65級{b},ability_scout_thaumaturge33,False,30,,[50607],[秘術] 變幻術：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Thaumaturge24""}}",
207001,Elementalist14,* [紅焰]的技能系數每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}紅焰1級以上{b},ability_wizard_elementalist14,False,100,,[20109],紅焰：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Pyromancer_Prominence""}}",
207004,Elementalist17,* [冰雹]的技能系數每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}冰雹1級以上{b},ability_wizard_elementalist17,False,100,,[20603],冰雹：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_Hail""}}",
207007,Elementalist20,* [電擊]的技能系數每特性等級增加{nl}    0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}電擊1級以上{b},ability_wizard_elementalist20,False,100,,[20601],電擊：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_Electrocute""}}",
207010,Elementalist11,* [隕石]的技能系數每特性等級增加 0.5%。{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}流星1級以上{b},ability_wizard_elementalist11,False,100,,[20605],隕石：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_Meteor""}}",
207015,Elementalist4,* 每當敵人被技能[冰雹]攻擊時，每特性等級以 20%機率{nl}    於5秒內會被施展[結冰]DeBuff{nl}* SP消耗增加 30%{nl},{nl}{b}角色1級以上{b},ability_wizard_elementalist4,True,5,,[20603],冰雹：結冰,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207017,Elementalist6,* 自身的火、冰、電氣屬性扺抗增加5{nl}* 從2級開始每特性等級增加1{nl},{nl}{b}角色1級以上{b},ability_wizard_elementalist6,True,5,[2011],,元素使：抵抗,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207025,Elementalist27,* [狂風暴雪]的技能係數每特性等級增加 0.5%{nl} * 為最高等級大師時，額外增加 10%。{nl},{nl}{b}狂風暴雪 1級以上{b},ability_wizard_elementalist42,False,100,,[20609],狂風暴雪：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_StormDust""}}",
207026,Elementalist28,* [狂風暴雪]範圍內的敵人的移動速度每特性等級減少2{nl},{nl}{b}角色1級以上{b},ability_wizard_elementalist28,True,5,,[20609],狂風暴雪：緩速,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207027,Elementalist29,* [狂風暴雪]技能結束時，曾在[狂風暴雪]範圍內的敵人每特性等級於 2.5秒內會持續受到[狂風暴雪]傷害。{nl},{nl}{b}角色1級以上{b},ability_wizard_elementalist29,True,2,,[20609],狂風暴雪：後暴風,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207029,Elementalist31,* [火爪]的技能系數隨特性等級增加，每級增加0.5%{nl} * 達成最高等級大師時，額外增加10%{nl},{nl}{b}火爪1級以上{b},ability_wizard_elementalist31,False,100,,[20610],火爪：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_FireClaw""}}",
207031,Elementalist33,* 使用隕石時，會在自己身邊週遭產生環繞的3個火球。{nl}之後每次使用隕石時，會消耗1個火球。沒有冷卻時間與施展時間，會施展比原本隕石更小範圍及低傷害的隕石。{nl}當火球全部使用完畢時，會套用隕石冷卻時間。{nl},{nl}{b}元素使職業達成45級{b},ability_wizard_elementalist33,True,1,,[20605],[秘術] 隕石：集中,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2011"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_11""}}",
207032,Elementalist34,* [電擊]的技能係數每特性等級增加1.25%{nl},{nl}{b}[電擊：強化] 達成特性65級{b},ability_wizard_elementalist34,False,30,,[20601],[秘術] 電擊：高級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Elementalist20""}}",
