$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
203015,Cryomancer7,*[サブゼロシールド]で適用される氷結の持続時間が{nl}特性レベル1につき0.5秒ずつアップ{nl}*SP消耗20%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer7,True,5,,[20205],サブゼロシールド：持続時間,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
203017,Cryomancer9,* クリオマンサーのスキルの[氷結]確率が特性レベルにつき5%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer9,True,5,[2003],,クリオマンサー：氷結特化,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
203018,Cryomancer10,*盾を装備している状態で[サブゼロシールド]で敵の攻撃を防ぐと盾の防御力に比例して反撃ダメージを与える{nl}*比例数値は特性レベル1につき50%に適用{nl}*盾解除時、サブゼロシールドも共に解除される{nl}* SP消耗10%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer10,True,4,,[20205],サブゼロシールド：反撃,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
203019,Cryomancer21,* [盾]着用時、盾魔法防御力に比例して、魔法防御力が特性レベルにつき5％アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer21,False,5,[2003],,盾マスタリ：クリオマンサー,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
203020,Cryomancer22,*[アイスウォール]の持続時間が10秒アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer22,True,1,,[20203],アイスウォール：持続時間,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
203021,Cryomancer23,*[フロストピラー]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}フロストピラー1レベル以上{b},ability_wizard_cryomancer23,False,100,,[20208],フロストピラー：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Cryomancer_FrostPillar""}}",
203022,Cryomancer24,* [アイスブラスト]がキャスティングスキルに変更され、4連打で適用される。{nl}* [アイスブラスト]で敵の[氷結]又は[寒気]状態が解除され、20%の防御無視ダメージを与える。（PVP時に10%無視）{nl} * キャスティングタイム：2秒{nl}* オーバーヒート1回に変更{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer24,True,1,,[20204],アイスブラスト：ブレイク,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
203023,Cryomancer25,*[スノーローリング]の持続時間が終わると掴まれたモンスターが散らばらずにその場でノックダウン{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_cryomancer25,True,1,,[20207],スノーローリング：溶解,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
203024,Cryomancer26,* [アイスウォール]詠唱時、魔法イグルーが生成される{nl}*イグルーの内部には味方が受ける魔法ダメージが30％ダウンし、[氷結] 状態異常に免疫{nl}* 1秒ごとに自分のHPを回復力分回復{nl},{nl}{b}クリオマンサークラス45レベル達成{b},ability_wizard_cryomancer26,True,1,,[20203],[アーツ]アイスウォール：魔法イグルー,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2003"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_3""}}",
203025,Cryomancer27,* [アイスボルト]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[アイスボルト：強化]特性65レベル達成{b},ability_wizard_cryomancer27,False,30,,[20201],[アーツ]アイスボルト：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer11""}}",
203026,Cryomancer28,* [アイスパイク]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[アイスパイク：強化]特性65レベル達成{b},ability_wizard_cryomancer28,False,30,,[20202],[アーツ]アイスパイク：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer12""}}",
203027,Cryomancer29,* [アイスブラスト]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[アイスブラスト：強化]特性65レベル達成{b},ability_wizard_cryomancer29,False,30,,[20204],[アーツ]アイスブラスト：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer13""}}",
203028,Cryomancer30,* [スノーローリング]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[スノーローリング：強化]特性65レベル達成{b},ability_wizard_cryomancer30,False,30,,[20207],[アーツ]スノーローリング：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer20""}}",
203029,Cryomancer31,* [フロストピラー]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[フロストピラー：強化]特性65レベル達成{b},ability_wizard_cryomancer31,False,30,,[20208],[アーツ]フロストピラー：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer23""}}",
203030,Cryomancer32,* フロストピラーを除くクリオマンサースキルの[氷結]効果を無効{nl}* [氷結]の代わりに、敵に該当スキルの氷結持続時間分の[寒気]デバフ{nl}* [寒気]デバフにかかった敵をクリオマンサースキルで攻撃すると最終ダメージ100％アップ{nl},{nl}{b}クリオマンサークラス45レベル達成{b},ability_wizard_cryomancer32,True,1,[2003],,[アーツ]クリオマンサー：薄氷,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2003"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_3""}}",
204004,Psychokino12,*[サイキックプレッシャー]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}サイキックプレッシャー1レベル以上{b},ability_wizard_psychokino12,False,100,,[20301],サイキックプレッシャー：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_PsychicPressure""}}",
204007,Psychokino13,*[マグネティックフォース]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}マグネティックフォース1レベル以上{b},ability_wizard_psychokino13,False,100,,[20305],マグネティックフォース：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_MagneticForce""}}",
204010,Psychokino3,*[グラビティポール]使用中、回避が特性レベル1につき50アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_psychokino3,True,5,,[20307],グラビティポール：回避,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204011,Psychokino4,*スキル[マグネティックフォース]を受けた敵は特性レベル1につき{nl}5%の確率で1.5秒間[スタン]{nl}*SP消耗30%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_psychokino4,True,5,,[20305],マグネティックフォース：スタン,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204015,Psychokino8,*[グラビティポール]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}グラビティポール1レベル以上{b},ability_wizard_psychokino8,False,100,,[20307],グラビティポール：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_GravityPole""}}",
204017,Psychokino10,*[サイキックプレッシャー]の使用中に敵から受けるダメージ10%ダウン{nl}*SP消耗20%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_psychokino10,True,1,,[20301],サイキックプレッシャー：集中,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204018,Psychokino20,*[グラビティポール]で敵を攻撃する度に3秒間[スロー]デバフにかかる{nl}*SP消耗20%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_psychokino24,True,1,,[20307],グラビティポール：スロー,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204019,Psychokino21,*[ヘビーグラビティ]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}ヘビーグラビティ1レベル以上{b},ability_wizard_psychokino21,False,100,,[20308],ヘビーグラビティ：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_HeavyGravity""}}",
204020,Psychokino22,*スキル[ヘビーグラビティ]範囲内の敵は移動速度が{nl}　特性レベルにつき2ずつダウン{nl}*大型、超大型、ボスモンスターは効果未適用{nl}*SP消費10%アップ{nl},{nl}{b}キャラクター1レベル以上{b},ability_wizard_psychokino22,True,5,,[20308],ヘビーグラビティ：移動速度ダウン,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204022,Psychokino24,*スキル[テレポーテーション]のオーバーヒート1アップ{nl},{nl}{b}テレポーテーション1レベル以上{b},ability_wizard_psychokino25,True,1,,[20008],サイコキノ:テレポーテーション,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_Teleportation""}}",
204023,Psychokino25,* ヘビーグラビティがレイズと重なると合成された魔法陣が現れ、敵が移動できなくなり、{nl} 魔法陣が消えた時点で敵が空中に高く浮かんでから叩きつけられます。{nl},{nl}{b}サイコキノクラス45レベル達成{b},ability_wizard_psychokino26,True,1,,"[20308, 20306]",[アーツ]ヘビーグラビティ：歪んだ重力,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2004"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_4""}}",
204024,Psychokino26,* [サイキックプレッシャー]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[サイキックプレッシャー：強化]特性65レベル達成{b},ability_wizard_psychokino27,False,30,,[20301],[アーツ]サイキックプレッシャー：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino12""}}",
204025,Psychokino27,* [マグネティックフォース]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[マグネティックフォース：強化]特性65レベル達成{b},ability_wizard_psychokino28,False,30,,[20305],[アーツ]マグネティックフォース：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino13""}}",
204026,Psychokino28,* [グラビティポール]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[グラビティポール：強化]特性65レベル達成{b},ability_wizard_psychokino29,False,30,,[20307],[アーツ]グラビティポール：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino8""}}",
204027,Psychokino29,* [ヘビーグラビティ]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[ヘビーグラビティ：強化]特性65レベル達成{b},ability_wizard_psychokino30,False,30,,[20308],[アーツ]ヘビーグラビティ：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino21""}}",
204028,Psychokino30,* 方向転換可能{nl}*持続時間と打撃間隔が半分にダウン{nl}* 敵を引き寄せない{nl},{nl}{b}サイコキノクラス45レベル達成{b},ability_wizard_psychokino31,True,1,,[20307],[アーツ]グラビティポール：回転,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2004"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_4""}}",
205001,Linker1,*スキル[フィジカルリンク]が活性化されている間、物理防御力が[特性レベル]* 5%分だけアップ{nl}*SP消耗10%アップ{nl},{nl}{b}キャラクター150レベル以上{b},ability_wizard_linker1,True,3,,[50702],フィジカルリンク：防御,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""150"", ""UnlockArgStr"": """"}}",
205015,Linker16,* [エレクトリックショック]にかかった敵は、物理防御力が10%ダウン{nl}* SP消耗25%アップ{nl},{nl}{b}キャラクター350レベル以上{b},ability_scout_linker1,True,1,,[50708],エレクトリックショック：フィジカルプレッシャー,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}",
205017,Linker18,*[エレクトリックショック]のスキル係数が特性レベル1につき0.5%アップ{nl} *最高レベルになるとさらに10%アップ{nl},{nl}{b}エレクトリックショック1レベル以上{b},ability_scout_linker3,False,100,,[50708],エレクトリックショック：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_ElectricShock""}}",
205018,Linker19,* [ジョイントペナルティー]スキルが単体の対象と自身を繋ぐスキルへ変化 {nl}* 繋がった対象は詠唱者の攻撃に対して受けるダメージが5％アップし、詠唱者は与えたダメージの1.5%分だけHP回復(確率50%){nl}* 持続時間15秒{nl}* クールタイム30秒増加{nl},{nl}{b}リンカークラス45レベル以上{b},ability_scout_linker19,True,1,,[50703],[アーツ]ジョイントペナルティー：チェーンハート,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5009"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_9""}}",
205019,Linker20,* [エレクトリックショック]のスキル係数が特性レベル1につき1.25%アップ{nl},{nl}{b}[エレクトリックショック：強化]特性65レベル達成{b},ability_scout_linker20,False,30,,[50708],[アーツ]エレクトリックショック：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Linker18""}}",
205020,Linker21,* 既存の効果が消滅{nl}*前方に地雷設置{nl}* 地雷は15秒間維持{nl}*地雷を踏んだ敵は周辺の味方と共に踏んだ所に集めて、ハングマンズノットデバフにかかる{nl}*ボスモンスターと固定型モンスターは引き寄せない{nl},{nl}{b}リンカークラス45レベル以上{b},ability_wizard_linker21,True,1,,[50704],[アーツ]ハングマンズノット：マイン,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5009"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_9""}}",
205021,Linker22,* [ジョイントペナルティー]の総ダメージ量が特性レベル1につき0.5%アップ{nl} * 最大レベルまでマスターすると10%追加アップ{nl},{nl}{b}ジョイントペナルティー1レベル以上{b},ability_scout_linker25,False,100,,[50703],ジョイントペナルティー：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_JointPenalty""}}",
205022,Linker23,* [ハングマンズノット]スキル係数が特性レベルごとに0.5%アップ{nl} * 最高レベルになるとさらに10%アップ{nl},{nl}{b}ハングマンズノット1レベル以上{b},ability_scout_linker28,False,100,,[50704],ハングマンズノット：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_HangmansKnot""}}",
205023,Linker24,* [ハングマンズノット]スキル係数が特性レベルごとに1.25%アップ{nl},{nl}{b}[ハングマンズノット：強化]特性65レベル達成{b},ability_scout_linker29,False,30,,[50704],[アーツ]ハングマンズノット：上級強化,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Linker23""}}",
206003,Thaumaturge15,*[スウェルブレイン]のルーティングチャンス増加効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}スウェルブレイン1レベル以上{b},ability_wizard_thaumaturge14,False,100,,[50604],スウェルブレイン：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_SwellBrain""}}",
206005,Thaumaturge2,* スキル[シュリンクボディ]にかかった対象は物理、魔法攻撃力が得レベルにつき1%ダウン{nl}* キャラクターとボスモンスターにも攻撃力ダウン効果が適用される(体は変更されない){nl}* SP消費20%アップ{nl},{nl}{b}キャラクター100レベル以上{b},ability_wizard_thaumaturge2,True,3,,[50601],シュリンクボディ：無力化,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}}",
206007,Thaumaturge4,*[シュリンクボディ]によって大きさが変わる度に特性レベル1につき物理攻撃力の20%の分、ダメージを与える{nl}*SP消費30%アップ{nl},{nl}{b}キャラクター300レベル以上{b},ability_wizard_thaumaturge4,True,3,,[50601],シュリンクボディ：ダメージ追加,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",
206016,Thaumaturge19,*[スウェルハンズ]の攻撃力効果が特性レベル1につき0.5%増加{nl} *最高レベルマスター時10%追加で増加{nl},{nl}{b}スウェルハンズ1レベル以上{b},ability_scout_thaumaturge1,False,100,,[50606],スウェルハンズ：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_SwellHands""}}",
206017,Thaumaturge20,* [スウェルブレイン]のルーティングチャンスアップ効果が消え、自分とPTメンバーの力と敏捷が特性レベル1につき10増加します。{nl},{nl}{b}ソーマタージュクラス45レベル達成{b},ability_scout_thaumaturge20,True,5,,[50604],[アーツ]スウェルブレイン：物理,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5007"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_7""}}",
206018,Thaumaturge21,* [スウェルブレイン]のルーティングチャンスアップ効果が消え、自分とPTメンバーの知能と精神が特性レベル1につき10増加します。{nl},{nl}{b}ソーマタージュクラス45レベル達成{b},ability_scout_thaumaturge21,True,5,,[50604],[アーツ]スウェルブレイン：魔法,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5007"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_7""}}",
206021,Thaumaturge24,*[トランスミュート]のスキル係数が特性レベル1につき0.5%アップ{nl}*最高レベルになるとさらに10%アップ{nl},{nl}{b}トランスミュート1レベル以上{b},ability_scout_thaumaturge32,False,100,,[50607],トランスミュート：強化,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_Transmute""}}",
