$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
203025,Cryomancer27,* Increases the Skill Factor of [Ice Bolt] by 1.25% per attribute level{nl},{nl}{b}[Ice Bolt: Enhance] Attribute Lv. 65{b},ability_wizard_cryomancer27,False,30,,[20201],[Arts] Ice Bolt: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer11""}}",
203026,Cryomancer28,* Increases the Skill Factor of [Ice Pike] by 1.25% per attribute level{nl},{nl}{b}[Ice Pike: Enhance] Attribute Lv. 65{b},ability_wizard_cryomancer28,False,30,,[20202],[Arts] Ice Pike: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer12""}}",
203027,Cryomancer29,* Increases the Skill Factor of [Ice Blast] by 1.25% per attribute level{nl},{nl}{b}[Ice Blast: Enhance] Attribute Lv. 65{b},ability_wizard_cryomancer29,False,30,,[20204],[Arts] Ice Blast: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer13""}}",
203028,Cryomancer30,* Increases the Skill Factor of [Snow Rolling] by 1.25% per attribute level{nl},{nl}{b}[Snow Rolling: Enhance] Attribute Lv. 65{b},ability_wizard_cryomancer30,False,30,,[20207],[Arts] Snow Rolling: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer20""}}",
203029,Cryomancer31,* Increases the Skill Factor of [Frost Pillar] by 1.25% per attribute level{nl},{nl}{b}[Frost Pillar: Enhance] Attribute Lv. 65{b},ability_wizard_cryomancer31,False,30,,[20208],[Arts] Frost Pillar: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2003"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Cryomancer23""}}",
203030,Cryomancer32,"* Removes [Freeze] effect of Cryomancer's skill except for Frost Pillar{nl}* Instead of applying [Freeze], applies [Chill] debuff to an enemy for the duration of [Freeze]{nl}* Increases Final Damage by 100% when attacking an enemy under [Chill] with Cryomancer's skill.{nl}",{nl}{b}Cryomancer Class Lv. 45{b},ability_wizard_cryomancer32,True,1,[2003],,[Arts] Cryomancer: Thin Ice,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2003"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_3""}}",
204004,Psychokino12,* Increases the skill factor of [Psychic Pressure] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Psychic Pressure Lv 1 and above{b},ability_wizard_psychokino12,False,100,,[20301],Psychic Pressure: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_PsychicPressure""}}",
204007,Psychokino13,* Increases the skill factor of [Magnetic Force] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Magnetic Force Lv 1 and above{b},ability_wizard_psychokino13,False,100,,[20305],Magnetic Force: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_MagneticForce""}}",
204010,Psychokino3,* Increases evasion by 50 per attribute level while using [Gravity Pole]{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_psychokino3,True,5,,[20307],Gravity Pole: Evasion,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204011,Psychokino4,* Enemies hit by [Magnetic Force] have a 5% chance{nl}per attribute level to become afflicted with [Stun] for 1.5 seconds{nl}*  Increases SP consumption by 30%{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_psychokino4,True,5,,[20305],Magnetic Force: Stun,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204015,Psychokino8,* Increases the skill factor of [Gravity Pole] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Gravity Pole Lv 1 and above{b},ability_wizard_psychokino8,False,100,,[20307],Gravity Pole: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_GravityPole""}}",
204017,Psychokino10,* Reduces damage received while using [Psychic Pressure] by 10%{nl}*Increases SP consumption by 20%{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_psychokino10,True,1,,[20301],Psychic Pressure: Focus,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204018,Psychokino20,* Enemies hit by [Gravity Pole] are afflicted with the [Slow] debuff for a 3-second duration{nl}* Increases SP consumption by 20%{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_psychokino24,True,1,,[20307],Gravity Pole: Slow,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204019,Psychokino21,* Increases the skill factor of [Heavy Gravity] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Heavy Gravity Lv 1 and above{b},ability_wizard_psychokino21,False,100,,[20308],Heavy Gravity: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Psychokino_HeavyGravity""}}",
204020,Psychokino22,* Movement speed of enemies in range of [Heavy Gravity] decreases by 2 per attribute level{nl}*Will not apply to large or Boss monster{nl}* Increases SP consumption by 10%{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_psychokino22,True,5,,[20308],Heavy Gravity: Slow Movement,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
204022,Psychokino24,* Increases the overheat of [Teleportation] by +1{nl},{nl}{b}Teleportation Lv 1 and above{b},ability_wizard_psychokino25,True,1,,[20008],Psychokino: Teleportation,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Wizard_Teleportation""}}",
204023,Psychokino25,"* When [Heavy Gravity] and [Raise] are stacked in the same location, a fused magic circle appears to immobilize enemies{nl} and enemies are lifted into the air then dropped when the magic circle's duration is over.{nl}",{nl}{b}Psychokino Class Lv. 45{b},ability_wizard_psychokino26,True,1,,"[20308, 20306]",[Arts] Heavy Gravity: Distort,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2004"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_4""}}",
204024,Psychokino26,* Increases the Skill Factor of [Psychic Pressure] by 1.25% per attribute level{nl},{nl}{b}[Psychic Pressure: Enhance] Attribute Lv. 65{b},ability_wizard_psychokino27,False,30,,[20301],[Arts] Psychic Pressure: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino12""}}",
204025,Psychokino27,* Increases the Skill Factor of [Magnetic Force] by 1.25% per attribute level{nl},{nl}{b}[Magnetic Force: Enhance] Attribute Lv. 65{b},ability_wizard_psychokino28,False,30,,[20305],[Arts] Magnetic Force: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino13""}}",
204026,Psychokino28,* Increases the Skill Factor of [Gravity Pole] by 1.25% per attribute level{nl},{nl}{b}[Gravity Pole: Enhance] Attribute Lv. 65{b},ability_wizard_psychokino29,False,30,,[20307],[Arts] Gravity Pole: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino8""}}",
204027,Psychokino29,* Increases the Skill Factor of [Heavy Gravity] by 1.25% per attribute level{nl},{nl}{b}[Heavy Gravity: Enhance] Attribute Lv. 65{b},ability_wizard_psychokino30,False,30,,[20308],[Arts] Heavy Gravity: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2004"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Psychokino21""}}",
204028,Psychokino30,* Able to change direction{nl}* Duration and Strike gap halves{nl}* Does not pull the enemy{nl},{nl}{b}Psychokino Class Lv. 45{b},ability_wizard_psychokino31,True,1,,[20307],[Arts] Gravity Pole: Rotation,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2004"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_4""}}",
205001,Linker1,* Increases physical defense by [attribute level] *5% when [Physical Link] is active{nl}* Increases SP consumption by 10%{nl},{nl}{b}Character Lv 150 and above{b},ability_wizard_linker1,True,3,,[50702],Physical Link: Defense,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""150"", ""UnlockArgStr"": """"}}",
205015,Linker16,* Decreases Physical Defense of enemy under [Electric Shock] by 10%{nl}* Increases SP consumption by 25%{nl},{nl}{b}Character Lv 350 and above{b},ability_scout_linker1,True,1,,[50708],Electric Shock: Physical Pressure,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}",
205017,Linker18,* Increases the skill factor of [Electric Shock] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Electric Shock Lv 1 and above{b},ability_scout_linker3,False,100,,[50708],Electric Shock: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_ElectricShock""}}",
205018,Linker19,* [Joint Penalty] changes to a skill that connects a single target to yourself{nl}* The target connected will receive 5% increased damage to caster's attacks. The caster recovers HP as much as 1.5% of the dealt damage by 50% chance{nl}* Duration: 15 seconds{nl}* Cooldown increases by 30 seconds{nl},{nl}{b}Linker Class Lv. 45 and above{b},ability_scout_linker19,True,1,,[50703],[Arts] Joint Penalty: Chain Heart,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5009"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_9""}}",
205019,Linker20,* Increases the Skill Factor of [Electric Shock] by 1.25% per attribute level{nl},{nl}{b}[Electric Shock: Enhance] Attribute Lv. 65{b},ability_scout_linker20,False,30,,[50708],[Arts] Electric Shock: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Linker18""}}",
205020,Linker21,Original effect is removed{nl}* Install mine in front{nl}* Mine remains for 15 seconds{nl}* Enemy who stepped on the mine gathers to where it stepped the mine with allies around and is affected by Hangman's knot debuff{nl}* Does not pull Boss or stationary monsters{nl},{nl}{b}Linker Class Lv. 45 and above{b},ability_wizard_linker21,True,1,,[50704],[Arts] Hangman's Knot: Mine,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5009"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_9""}}",
205021,Linker22,* Increases the total damage of [Joint Penalty] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Joint Penalty Lv 1 and above{b},ability_scout_linker25,False,100,,[50703],Joint Penalty: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_JointPenalty""}}",
205022,Linker23,* Increases the skill factor of [Hangman's Knot] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Hangman's Knot Lv 1 and above{b},ability_scout_linker28,False,100,,[50704],Hangman's Knot: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Linker_HangmansKnot""}}",
205023,Linker24,* Increases the skill factor of [Hangman's Knot] by 1.25% per attribute level{nl},{nl}{b}[Hangman's Knot: Enhance] Attribute Lv. 65{b},ability_scout_linker29,False,30,,[50704],[Arts] Hangman's Knot: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5009"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Linker23""}}",
206003,Thaumaturge15,* Increases [Swell Brain]'s looting chance increasing effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Swell Brain Lv 1 and above{b},ability_wizard_thaumaturge14,False,100,,[50604],Swell Brain: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_SwellBrain""}}",
206005,Thaumaturge2,* Physical and Magic Attack of the target inflicted by [Shrink Body] decreases by 1% per attribute level{nl}* Attack of the character and the boss monster decreases as well (The actual size of the body doesn't change){nl}* Increases SP consumption by 20%{nl},{nl}{b}Character Lv 100 and above{b},ability_wizard_thaumaturge2,True,3,,[50601],Shrink Body: Nullify,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}}",
206007,Thaumaturge4,* Deals damage equal to 20% of your physical attack per attribute level when changing the enemy's size with [Shrink Body]{nl}* Increases SP consumption by 30%{nl},{nl}{b}Character Lv 300 and above{b},ability_wizard_thaumaturge4,True,3,,[50601],Shrink Body: Additional Damage,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",
206016,Thaumaturge19,* Increases [Swell Hands]'s increase attack effects by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Swell Hands Lv 1 and above{b},ability_scout_thaumaturge1,False,100,,[50606],Swell Hands: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_SwellHands""}}",
206017,Thaumaturge20,"* [Swell Brain] no longer increases Looting Chance, but increases the STR and DEX of you and your party members by 10 per attribute level.{nl}",{nl}{b}Thaumaturge Class Lv. 45{b},ability_scout_thaumaturge20,True,5,,[50604],[Arts] Swell Brain: Physical,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5007"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_7""}}",
206018,Thaumaturge21,"* [Swell Brain] no longer increases Looting Chance, but increases the INT and SPR of you and your party members by 10 per attribute level.{nl}",{nl}{b}Thaumaturge Class Lv. 45{b},ability_scout_thaumaturge21,True,5,,[50604],[Arts] Swell Brain: Magic,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""5007"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char5_7""}}",
206021,Thaumaturge24,* Increases the skill factor of [Transmute] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Transmute Lv 1 and above{b},ability_scout_thaumaturge32,False,100,,[50607],Transmute: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Thaumaturge_Transmute""}}",
206022,Thaumaturge25,* Increases the skill factor of [Transmute] by 1.25% per attribute level{nl},{nl}{b}[Transmute: Enhance] Attribute Lv. 65{b},ability_scout_thaumaturge33,False,30,,[50607],[Arts] Transmute: Enhanced Upgrade,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""5007"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Thaumaturge24""}}",
207001,Elementalist14,* Increases the skill factor of [Prominence] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Prominence Lv 1 and above{b},ability_wizard_elementalist14,False,100,,[20109],Prominence: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2002"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Pyromancer_Prominence""}}",
207004,Elementalist17,* Increases the skill factor of [Hail] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Hail Lv 1 and above{b},ability_wizard_elementalist17,False,100,,[20603],Hail: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_Hail""}}",
207007,Elementalist20,* Increases the skill factor of [Electrocute] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Electrocute Lv 1 and above{b},ability_wizard_elementalist20,False,100,,[20601],Electrocute: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_Electrocute""}}",
207010,Elementalist11,* Increases the skill factor of [Meteor] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Meteor Lv 1 and above{b},ability_wizard_elementalist11,False,100,,[20605],Meteor: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_Meteor""}}",
207015,Elementalist4,* Enemies hit by [Hail] have a 20% chance per attribute level of becoming afflicted with [Freeze] for 5 seconds{nl}* Increases SP consumption by 30%{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_elementalist4,True,5,,[20603],Hail: Freeze,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207017,Elementalist6,"* Increases Fire, Ice and Lightning properties by 5{nl}* From Lv2, it increases by 5 per attribute level{nl}",{nl}{b}Character Lv 1 and above{b},ability_wizard_elementalist6,True,5,[2011],,Elementalist: Resistance,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207025,Elementalist27,* Increases the skill factor of [Storm Bolt] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Blizzard Storm Lv 1 and above{b},ability_wizard_elementalist42,False,100,,[20609],Blizzard Storm: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_StormDust""}}",
207026,Elementalist28,* Movement speed of enemies in range of [Blizzard Storm] decreases by 2 per attribute level{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_elementalist28,True,5,,[20609],Blizzard Storm: Slow,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207027,Elementalist29,* Enemies in range of [Blizzard Storm] when the skill is finished take [Blizzard Storm] damage for an extra 2.5 seconds per attribute level{nl},{nl}{b}Character Lv 1 and above{b},ability_wizard_elementalist29,True,2,,[20609],Blizzard Storm: Second Storm,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}",
207029,Elementalist31,* Increases the skill factor of [Fire Claw] by 0.5% per attribute level{nl}* +10% added increase at maximum level{nl},{nl}{b}Fire Claw Lv 1 and above{b},ability_wizard_elementalist31,False,100,,[20610],Fire Claw: Enhance,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2011"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Elementalist_FireClaw""}}",
