$ID,$ID_NAME,Armor,Description,Element,Icon,Level,Link_Items,Link_Maps,Name,Race,Rank,Size,Stat_CON,Stat_DEX,Stat_INT,Stat_SPR,Stat_STR,Type
41392,bubbe_fighter,1,ゴブリンソードマンは神樹の日以降にゴブリン社会に本格的に現れ、人間の技術と装備をはじめ、様々なものを受け入れて強くなろうとしています。,0,mon_bubbe_fighter,110,,,ゴブリンソードマン,0,5,1,46,69,23,23,69,0
41393,goblin_hammer,1,人間にもっともよく目撃されるゴブリンです。,6,icon_item_nothing,1,,,ゴブリン,0,2,0,2,3,1,1,3,0
41394,goblin_log,1,人間にもっともよく目撃されるゴブリンです。,6,icon_item_nothing,1,,,ゴブリン,0,2,0,2,3,1,1,3,0
41395,monskill_bramble_obj,4,モンスター,6,icon_item_nothing,1,,,召喚物,4,2,1,3,1,1,2,2,0
41400,attract_pillar,5,モンスター,6,icon_item_nothing,1,,,氷柱,,3,0,2,2,2,2,2,0
41402,Scarecrow,5,モンスター,6,icon_item_nothing,1,,"[{""Map"": 2421, ""Population"": 1, ""TimeRespawn"": 60.0}]",カカシ,,2,0,2,2,2,2,2,0
41403,Aukuras,5,モンスター,6,icon_item_nothing,1,,,オークラス,,2,0,2,2,2,2,2,0
41404,monster_goblin_stone,1,人間にもっともよく目撃されるゴブリンです。,6,icon_item_nothing,1,,,ゴブリン,0,2,0,2,3,1,1,3,0
41405,HighBube_Spear,3,過去数年の間に、ゴブリンの社会はどんどん分化し、複雑化しています。,4,mon_highbube_spear,112,,"[{""Map"": 1141, ""Population"": 40, ""TimeRespawn"": 0.0}]",ハイゴブリン,0,5,1,46,70,23,23,70,0
41406,skill_Caltrop,5,モンスター,6,icon_item_nothing,1,,,鉄びし,,2,0,2,2,2,2,2,0
41407,skill_Torchlight,5,モンスター,6,icon_item_nothing,999,,,たいまつ,,2,0,401,401,401,401,401,0
41409,Quartz_weaver,1,何も知らない新米鉱員が蜘蛛の背中の水晶を掘ろうとして攻撃されることがあるそうです。,4,mon_quartz_weaver,22,,"[{""Map"": 1071, ""Population"": 20, ""TimeRespawn"": 0.0}]",クリスタルスパイダー,2,5,1,10,18,5,8,10,0
41410,fallen_statue_gray_event,3,女神の聖なる力が失われて時間が経った神像に魔族が入り込んで生まれます。,0,icon_item_nothing,1,,"[{""Map"": 1082, ""Population"": 1, ""TimeRespawn"": 1.0}]",コラプテッド,1,2,3,1,1,4,3,1,0
41411,katyn_Bug_T,5,モンスター,6,icon_item_nothing,1,,,蜂の群れ,,2,0,2,2,2,2,2,0
41412,skill_New_caltrops,5,モンスター,6,icon_item_nothing,1,,,カルトロップ,,2,0,2,2,2,2,2,0
41413,raffly-b,1,小さくてかわいいので、油断した人たちがたくさん犠牲になりました。,7,mon_raffly-b,56,,,フィリボ,5,5,0,36,18,18,18,30,0
41414,Baptism,5,モンスター,6,icon_item_nothing,1,,,聖水_瓶,,2,0,2,2,2,2,2,0
41415,bramble_event,5,ブランブルは魔将の中でも最も愚鈍です。ですがジェスティはその愚直な性格を高く評価して多くの力を与えました。一説によると、ブランブルは他の魔将たちが失敗した女神の遺物を手に入れたこともあるそうです。,6,boss_bramble,1,,,ブランブルイベント,,0,0,2,2,2,2,2,0
41416,ChainTest,5,モンスター,6,icon_item_nothing,1,,,チェーン,,2,0,2,2,2,2,2,0
41417,skill_HideBox,5,モンスター,6,icon_item_nothing,1,,,隠れ身ボックス,,2,0,2,2,2,2,2,0
41418,Bat,3,ミルティスが偵察のため世界中にばら撒いたコウモリは、今や本体とは無関係に増殖して脅威となっています。,0,mon_bat,18,,"[{""Map"": 1051, ""Population"": 48, ""TimeRespawn"": 0.0}]",バット,1,5,0,6,4,16,13,4,0
41420,thorn_raid_raider,1,ケッピーを連想する名前ですが、魔界を起源とするモンスターです。,0,mon_raider,106,,,フライングケッピー,1,5,1,33,22,77,66,22,0
41421,thorn_raid _wood,5,ゴブリンが魔族の呪いを受けて呼び出した魔族の一種です。経路は不明ですが、ゴブリンが活動しない地域にも現れるそうです。,7,mon_wood_goblin,103,,,ウッドゴブリン,1,5,0,32,21,75,64,21,0
41424,F_boss_ginklas,4,現在のギンクラスは狂気に染まっており、本来持っていたはずの理性が蘇る可能性はありません。,2,boss_ginklas,42,,,血に飢えたギンクラス,4,0,3,30,14,14,16,18,0
41425,F_boss_NetherBovine,3,ネザーボバインは魔界を起源とするモンスターです。 知能を持つ魔族ではなく、魔族が飼育する魔界の野獣です。,0,boss_netherbovine,58,,,漆黒のネザーボバイン,0,0,3,25,37,12,12,37,0
41426,F_boss_BiteRegina,4,神樹の日に変形した昆虫型モンスターのほとんどに女王や皇帝に該当する個体が存在します。,7,boss_biteregina,120,,,狙いを定めたビテレジーナ,0,0,3,50,75,25,25,75,0
41428,mon_dog1,5,モンスター,6,icon_item_nothing,1,,,キイロン,,2,0,2,2,2,2,2,0
41429,mon_dog2,5,モンスター,6,icon_item_nothing,1,,,テンテン,,2,0,2,2,2,2,2,0
41430,mon_dog5,5,モンスター,6,icon_item_nothing,1,,,シロテン,,2,0,2,2,2,2,2,0
41431,mon_dog6,5,モンスター,6,icon_item_nothing,1,,,子犬6,,2,0,2,2,2,2,2,0
41432,anvil_mon,5,モンスター,6,icon_item_nothing,1,,,金床,3,2,0,1,1,1,1,1,0
41433,hogma_warrior,4,ホグマはゴブリンよりも高い知能を持ち、道具を使いますが、本能が強すぎて愚かな失敗を繰り返しています。,2,mon_hogma_warrior,74,,"[{""Map"": 1301, ""Population"": 50, ""TimeRespawn"": 0.0}, {""Map"": 1331, ""Population"": 8, ""TimeRespawn"": 30.0}]",ホグマソルジャー,0,5,1,31,47,15,15,47,0
41434,hogma_archer,3,自律性を持つホグマたちがアーチャーの役割をすることもあります。,5,mon_hogma_archer,70,,"[{""Map"": 1291, ""Population"": 30, ""TimeRespawn"": 0.0}]",ホグマアーチャー,0,5,1,30,45,15,15,45,0
41435,hogma_sorcerer,3,ホグマの中には経験を通じて知能を持つ者もいます。ただ、シャーマンもホグマの本能から脱却できてはいません。,2,mon_hogma_sorcerer,76,,"[{""Map"": 1311, ""Population"": 27, ""TimeRespawn"": 0.0}]",ホグマシャーマン,0,5,1,32,48,16,16,48,0
41436,ellom,3,負傷者のところに集まる習性のため、エルムは人間の霊魂から力を得ているという説があります。,5,mon_ellom,106,,"[{""Map"": 1081, ""Population"": 47, ""TimeRespawn"": 0.0}]",エルム,5,5,0,66,33,33,33,55,0
41437,ellom_green,3,負傷者のところに集まる習性のため、エルムは人間の霊魂から力を得ているという説があります。,7,mon_ellom_green,77,,"[{""Map"": 1143, ""Population"": 10, ""TimeRespawn"": 15.0}]",グリーンエルム,5,5,0,49,24,24,24,41,0
41438,ellom_yellow,4,負傷者のところに集まる習性のため、エルムは人間の霊魂から力を得ているという説があります。,5,mon_ellom_yellow,1,,,イエローエルム,5,2,0,3,1,1,1,3,0
41439,merog_wizzard,3,メログの変種です。メログの違いは変異の過程で発生したものと推測されています。,4,mon_merog_wizzard,63,,"[{""Map"": 1211, ""Population"": 15, ""TimeRespawn"": 0.0}]",メログシャーマン,0,5,1,27,40,13,13,40,0
41440,merog_wogu,3,本能的に攻撃しますが、知能に負けない能力を見せる爬虫類系変異モンスターです。,7,mon_merog_wogu,63,,"[{""Map"": 1211, ""Population"": 10, ""TimeRespawn"": 0.0}]",メログポイズン,0,5,1,27,40,13,13,40,0
41441,warleader_hogma,3,案外、彼らは戦闘の指揮官よりは逃げ回るホグマたちを追い込む役割を担っています。,0,mon_warleader_hogma,79,,"[{""Map"": 1321, ""Population"": 8, ""TimeRespawn"": 0.0}]",ボスホグマ,0,5,2,33,50,16,16,50,0
41442,chupaluka,3,魔族がチュチュを使って生みだしたモンスターと推測されています。,0,mon_chupaluka,164,,"[{""Map"": 1174, ""Population"": 78, ""TimeRespawn"": 60.0}]",チュパルカ,0,5,1,67,101,33,33,101,0
41443,ellomago,3,憎たらしい見た目通りに凶暴です。,5,mon_ellomago,109,,"[{""Map"": 1082, ""Population"": 38, ""TimeRespawn"": 0.0}]",エロマーゴ,5,5,1,68,34,34,34,57,0
41444,ellogua,3,他のモンスター、特に昆虫型のモンスターにも攻撃をしかけます。,5,mon_ellogua,39,,,エログア,5,5,2,26,13,13,13,22,0
41445,groll,3,両生類が原型ですが、水のない場所でも狩りを出来るモンスターに変異し、旅人達の脅威となっています。,7,mon_groll,61,,"[{""Map"": 1211, ""Population"": 95, ""TimeRespawn"": 0.0}]",グロル,0,5,1,26,39,13,13,39,0
41446,wendigo,3,人を襲撃してエサにする凶悪なモンスターです。,2,mon_wendigo,64,,"[{""Map"": 1271, ""Population"": 25, ""TimeRespawn"": 0.0}]",ウェンディゴ,1,5,1,20,13,48,41,13,0
41447,Lizardman,3,見た目と名前からその起源が分かりやすい野獣モンスターです。ただし、人間世界ではなく魔界がその起源です。,5,mon_lizardman,99,,"[{""Map"": 1431, ""Population"": 40, ""TimeRespawn"": 0.0}]",リザードマン,1,5,1,31,20,72,62,20,0
41448,Tama,4,ターマも植物の胞子が変異したモンスターです。成長すると形態が変わるのかは分かっていません。,1,mon_tama,97,,"[{""Map"": 1421, ""Population"": 55, ""TimeRespawn"": 0.0}]",ターマ,4,5,0,66,30,30,35,40,0
41449,Kepari,1,ケッピーとは関係ありません。彼らは魔族の動物、つまり魔獣です。知能は少し高いですが。,2,mon_kepari,123,,"[{""Map"": 1511, ""Population"": 37, ""TimeRespawn"": 0.0}]",ケパリ,1,5,0,38,25,89,76,25,0
41450,kodomor,3,女神が姿を消した後に起きた大きな変化の一つは、水中に棲んでいた生物が陸上で活動するようになったことです。陸に上がるようになってから呼吸器系が変化し、また血液の成分も変わって様々な色のコドモールが現れました。もちろん水中では食べられなかったエサの影響もありますが。,7,mon_kodomor,127,,"[{""Map"": 1551, ""Population"": 40, ""TimeRespawn"": 0.0}]",コドモール,0,5,1,52,79,26,26,79,0
41451,kowak,3,腐った肉を狙う習性は変わっていません。,1,mon_kowak,131,,"[{""Map"": 1561, ""Population"": 41, ""TimeRespawn"": 20.0}]",コワック,0,5,1,54,81,27,27,81,0
41452,ExplosionTrap,5,モンスター,6,icon_item_nothing,1,,"[{""Map"": 1751, ""Population"": 6, ""TimeRespawn"": 60.0}, {""Map"": 2511, ""Population"": 2, ""TimeRespawn"": 60.0}, {""Map"": 11241, ""Population"": 16, ""TimeRespawn"": 0.001}]",爆発トラップ,,2,0,2,2,2,2,2,0
41453,Scarecrow_skill,5,モンスター,6,icon_item_nothing,1,,,カカシ,,2,0,2,2,2,2,2,0
45000,Armedtortoise2,5,モンスター,6,icon_item_nothing,1,,,自走砲甲羅大,,2,0,2,2,2,2,2,0
45001,Armedtortoise,5,モンスター,6,icon_item_nothing,1,,,自走砲甲羅,,2,0,2,2,2,2,2,0
45003,Decadence_sorcerer,5,モンスター,6,icon_item_nothing,1,,,男性背教者(3D),,2,0,2,2,2,2,2,0
45004,Decadence_sorcereress,5,モンスター,6,icon_item_nothing,1,,,女性背教者(3D),,2,0,2,2,2,2,2,0
45090,boss_Abomination,3,最初は魔法製造のミスや副作用で生まれていましたが、一部の悪意あるウィザードや魔族が故意に生み出すようになりました。,0,boss_abomination,1,,,アボミネーション,1,0,3,1,1,4,3,1,0
45095,HighBube_Fighter,3,モンスター,4,icon_item_nothing,1,,,ハイゴブリンファイター,0,2,2,2,3,1,1,3,0
45096,wiz_f_cape_blue,5,モンスター,6,icon_item_nothing,1,,,モンスターウィザード,,2,0,2,2,2,2,2,0
45100,Turret_sample,5,モンスター,6,icon_item_nothing,1,,,砲台(臨時),,3,0,2,2,2,2,2,0
45110,RootCrystal_a,1,モンスター,1,mon_rootcrystal_01,1,,"[{""Map"": 1180, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 3770, ""Population"": 16, ""TimeRespawn"": 10.0}, {""Map"": 3780, ""Population"": 23, ""TimeRespawn"": 10.0}]",QUEST_LV_0200_20150317_000504,5,3,1,3,1,1,1,3,0
45111,RootCrystal_b,1,モンスター,1,mon_rootcrystal_01,1,,,QUEST_LV_0200_20150317_000504,5,3,1,3,1,1,1,3,0
45132,rootcrystal_01,1,モンスター,1,mon_rootcrystal_01,1,,"[{""Map"": 1021, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 1032, ""Population"": 17, ""TimeRespawn"": 30.0}, {""Map"": 1041, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1051, ""Population"": 15, ""TimeRespawn"": 80.0}, {""Map"": 1061, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 1071, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2081, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2082, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2083, ""Population"": 13, ""TimeRespawn"": 60.0}, {""Map"": 2084, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 2085, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 2086, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 2087, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 2088, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 2089, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 2090, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 2091, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 1091, ""Population"": 10, ""TimeRespawn"": 20.0}, {""Map"": 1101, ""Population"": 2, ""TimeRespawn"": 5.0}, {""Map"": 1191, ""Population"": 21, ""TimeRespawn"": 60.0}, {""Map"": 1201, ""Population"": 23, ""TimeRespawn"": 30.0}, {""Map"": 1211, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 1221, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 1231, ""Population"": 10, ""TimeRespawn"": 15.0}, {""Map"": 1241, ""Population"": 10, ""TimeRespawn"": 15.0}, {""Map"": 1381, ""Population"": 28, ""TimeRespawn"": 5.0}, {""Map"": 1391, ""Population"": 13, ""TimeRespawn"": 30.0}, {""Map"": 1411, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 1421, ""Population"": 5, ""TimeRespawn"": 60.0}, {""Map"": 1431, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 1441, ""Population"": 17, ""TimeRespawn"": 30.0}, {""Map"": 1451, ""Population"": 23, ""TimeRespawn"": 60.0}, {""Map"": 1461, ""Population"": 9, ""TimeRespawn"": 30.0}, {""Map"": 1471, ""Population"": 10, ""TimeRespawn"": 30.0}, {""Map"": 1481, ""Population"": 10, ""TimeRespawn"": 30.0}, {""Map"": 1491, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 1501, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 1511, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 1521, ""Population"": 5, ""TimeRespawn"": 5.0}, {""Map"": 1551, ""Population"": 8, ""TimeRespawn"": 5.0}, {""Map"": 1561, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 1571, ""Population"": 10, ""TimeRespawn"": 5.0}, {""Map"": 1172, ""Population"": 13, ""TimeRespawn"": 30.0}, {""Map"": 1173, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 1174, ""Population"": 14, ""TimeRespawn"": 30.0}, {""Map"": 1175, ""Population"": 16, ""TimeRespawn"": 30.0}, {""Map"": 1176, ""Population"": 26, ""TimeRespawn"": 60.0}, {""Map"": 2441, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2471, ""Population"": 16, ""TimeRespawn"": 5.0}, {""Map"": 1641, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1651, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1661, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1681, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1691, ""Population"": 15, ""TimeRespawn"": 20.0}, {""Map"": 1791, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 1988, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1991, ""Population"": 17, ""TimeRespawn"": 5.0}, {""Map"": 1992, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1993, ""Population"": 35, ""TimeRespawn"": 25.0}, {""Map"": 1994, ""Population"": 35, ""TimeRespawn"": 25.0}, {""Map"": 1995, ""Population"": 35, ""TimeRespawn"": 25.0}, {""Map"": 2300, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2301, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2302, ""Population"": 10, ""TimeRespawn"": 5.0}, {""Map"": 2501, ""Population"": 10, ""TimeRespawn"": 60.0}, {""Map"": 2511, ""Population"": 9, ""TimeRespawn"": 5.0}, {""Map"": 2521, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2531, ""Population"": 11, ""TimeRespawn"": 5.0}, {""Map"": 2551, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 501, ""Population"": 1, ""TimeRespawn"": 15.0}, {""Map"": 509, ""Population"": 1, ""TimeRespawn"": 15.0}, {""Map"": 511, ""Population"": 15, ""TimeRespawn"": 15.0}, {""Map"": 3040, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3050, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 3060, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 3070, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3100, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 3110, ""Population"": 10, ""TimeRespawn"": 60.0}, {""Map"": 3120, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3130, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3140, ""Population"": 14, ""TimeRespawn"": 60.0}, {""Map"": 3150, ""Population"": 17, ""TimeRespawn"": 60.0}, {""Map"": 3160, ""Population"": 21, ""TimeRespawn"": 60.0}, {""Map"": 3230, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 3240, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 3250, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 3350, ""Population"": 12, ""TimeRespawn"": 30.0}, {""Map"": 3360, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 3390, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 3410, ""Population"": 19, ""TimeRespawn"": 60.0}, {""Map"": 3420, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3430, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3440, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3450, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3460, ""Population"": 7, ""TimeRespawn"": 30.0}, {""Map"": 3470, ""Population"": 11, ""TimeRespawn"": 30.0}, {""Map"": 3670, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 3690, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3730, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 3740, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 3750, ""Population"": 30, ""TimeRespawn"": 60.0}, {""Map"": 3760, ""Population"": 18, ""TimeRespawn"": 60.0}, {""Map"": 3840, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 4280, ""Population"": 16, ""TimeRespawn"": 60.0}, {""Map"": 4360, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 4780, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 11209, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 11210, ""Population"": 22, ""TimeRespawn"": 20.0}, {""Map"": 11211, ""Population"": 17, ""TimeRespawn"": 20.0}, {""Map"": 11212, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 11213, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 11234, ""Population"": 22, ""TimeRespawn"": 20.0}, {""Map"": 11238, ""Population"": 22, ""TimeRespawn"": 20.0}, {""Map"": 11241, ""Population"": 14, ""TimeRespawn"": 20.0}]",QUEST_LV_0200_20150317_000504,5,3,1,3,1,1,1,3,0
45133,rootcrystal_02,1,モンスター,1,mon_rootcrystal_02,1,,"[{""Map"": 1081, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 1082, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 1141, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 1151, ""Population"": 20, ""TimeRespawn"": 5.0}, {""Map"": 2431, ""Population"": 15, ""TimeRespawn"": 5.0}, {""Map"": 1901, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1911, ""Population"": 1, ""TimeRespawn"": 20.0}, {""Map"": 1921, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 1931, ""Population"": 16, ""TimeRespawn"": 10.0}, {""Map"": 1941, ""Population"": 15, ""TimeRespawn"": 10.0}, {""Map"": 1971, ""Population"": 22, ""TimeRespawn"": 10.0}, {""Map"": 1986, ""Population"": 35, ""TimeRespawn"": 20.0}, {""Map"": 1987, ""Population"": 45, ""TimeRespawn"": 20.0}, {""Map"": 1990, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 2000, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 3020, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 3220, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 3221, ""Population"": 21, ""TimeRespawn"": 20.0}, {""Map"": 3223, ""Population"": 20, ""TimeRespawn"": 20.0}, {""Map"": 3290, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 4800, ""Population"": 25, ""TimeRespawn"": 25.0}, {""Map"": 4810, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 8000, ""Population"": 17, ""TimeRespawn"": 30.0}, {""Map"": 8010, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 8020, ""Population"": 20, ""TimeRespawn"": 30.0}]",QUEST_LV_0200_20150317_000504,5,3,1,3,1,1,1,3,0
45134,rootcrystal_03,1,モンスター,1,mon_rootcrystal_03,1,,"[{""Map"": 1321, ""Population"": 4, ""TimeRespawn"": 5.0}, {""Map"": 1581, ""Population"": 25, ""TimeRespawn"": 5.0}, {""Map"": 1591, ""Population"": 21, ""TimeRespawn"": 60.0}, {""Map"": 1601, ""Population"": 12, ""TimeRespawn"": 60.0}, {""Map"": 1611, ""Population"": 25, ""TimeRespawn"": 60.0}, {""Map"": 1721, ""Population"": 23, ""TimeRespawn"": 20.0}, {""Map"": 1751, ""Population"": 26, ""TimeRespawn"": 30.0}, {""Map"": 1761, ""Population"": 35, ""TimeRespawn"": 30.0}, {""Map"": 1771, ""Population"": 36, ""TimeRespawn"": 60.0}, {""Map"": 1781, ""Population"": 25, ""TimeRespawn"": 60.0}, {""Map"": 1951, ""Population"": 25, ""TimeRespawn"": 10.0}, {""Map"": 1961, ""Population"": 33, ""TimeRespawn"": 10.0}, {""Map"": 1985, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 2101, ""Population"": 14, ""TimeRespawn"": 5.0}, {""Map"": 2121, ""Population"": 12, ""TimeRespawn"": 5.0}, {""Map"": 2131, ""Population"": 13, ""TimeRespawn"": 5.0}, {""Map"": 2141, ""Population"": 11, ""TimeRespawn"": 5.0}, {""Map"": 1631, ""Population"": 25, ""TimeRespawn"": 60.0}, {""Map"": 3170, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3180, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3190, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3200, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3210, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3300, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3340, ""Population"": 20, ""TimeRespawn"": 60.0}, {""Map"": 3530, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3540, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3550, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3680, ""Population"": 13, ""TimeRespawn"": 5.0}, {""Map"": 3700, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3710, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3720, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3810, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 3820, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3830, ""Population"": 18, ""TimeRespawn"": 30.0}, {""Map"": 4840, ""Population"": 25, ""TimeRespawn"": 20.0}, {""Map"": 4980, ""Population"": 30, ""TimeRespawn"": 20.0}]",QUEST_LV_0200_20150317_000504,5,3,1,3,1,1,1,3,0
45135,rootcrystal_04,1,モンスター,1,mon_rootcrystal_04,1,,"[{""Map"": 1984, ""Population"": 30, ""TimeRespawn"": 20.0}, {""Map"": 2051, ""Population"": 19, ""TimeRespawn"": 30.0}, {""Map"": 2061, ""Population"": 34, ""TimeRespawn"": 30.0}, {""Map"": 2071, ""Population"": 22, ""TimeRespawn"": 30.0}, {""Map"": 2561, ""Population"": 50, ""TimeRespawn"": 60.0}, {""Map"": 2571, ""Population"": 40, ""TimeRespawn"": 60.0}, {""Map"": 2581, ""Population"": 40, ""TimeRespawn"": 60.0}, {""Map"": 3080, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 3090, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 3330, ""Population"": 30, ""TimeRespawn"": 30.0}, {""Map"": 3480, ""Population"": 15, ""TimeRespawn"": 60.0}, {""Map"": 3560, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3570, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3580, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3590, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3600, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 3660, ""Population"": 15, ""TimeRespawn"": 30.0}, {""Map"": 3850, ""Population"": 20, ""TimeRespawn"": 30.0}, {""Map"": 3860, ""Population"": 25, ""TimeRespawn"": 30.0}, {""Map"": 4350, ""Population"": 23, ""TimeRespawn"": 20.0}, {""Map"": 11253, ""Population"": 19, ""TimeRespawn"": 20.0}]",QUEST_LV_0200_20150317_000504,5,3,1,3,1,1,1,3,0
